CityName,Potential,Domain,Group,Options,領域,選択肢群,選択肢,English,Japanese,Type,選択肢OLD
Matsuyama,-82.82,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,Matsuyama,松山市,City,自宅でウォーム・クールビズ
Matsuyama,-103.11,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,Matsuyama,松山市,City,LED照明
Matsuyama,-48.86,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,Matsuyama,松山市,City,エアコン
Matsuyama,-83.98,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,Matsuyama,松山市,City,ヒートポンプによる温水供給
Matsuyama,-212.05,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,Matsuyama,松山市,City,コンパクトな住居
Matsuyama,-150.64,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,Matsuyama,松山市,City,太陽光温水供給
Matsuyama,-1382.74,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,Matsuyama,松山市,City,再生可能エネルギー系統電力
Matsuyama,-1431.41,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,Matsuyama,松山市,City,屋上太陽光パネル
Matsuyama,-1500.53,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,Matsuyama,松山市,City,屋上太陽光パネル（IH調理器併用）
Matsuyama,-34.22,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,Matsuyama,松山市,City,窓の断熱
Matsuyama,-104.32,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,Matsuyama,松山市,City,断熱リノベーション
Matsuyama,-1377.3,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Matsuyama,松山市,City,準ゼロエネルギー住宅
Matsuyama,-1765.92,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Matsuyama,松山市,City,ゼロエネルギー住宅
Matsuyama,-2037.37,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Matsuyama,松山市,City,ライフサイクルカーボンマイナス住宅
Matsuyama,-170.49,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,Matsuyama,松山市,City,コンパクトシティ
Matsuyama,-260.65,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,Matsuyama,松山市,City,職住近接
Matsuyama,-38.63,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,Matsuyama,松山市,City,地元で過ごす休日
Matsuyama,-88.2,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,Matsuyama,松山市,City,国内で過ごす休暇
Matsuyama,-133.31,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,Matsuyama,松山市,City,地元で過ごす休暇
Matsuyama,-138.22,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,Matsuyama,松山市,City,まとめ買い
Matsuyama,-163.98,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,Matsuyama,松山市,City,オンライン帰省
Matsuyama,-255.11,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,Matsuyama,松山市,City,テレワーク
Matsuyama,-17.51,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,Matsuyama,松山市,City,タクシー移動の転換
Matsuyama,-26.71,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,Matsuyama,松山市,City,国内飛行機の転換
Matsuyama,-202.31,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,Matsuyama,松山市,City,長距離移動の転換
Matsuyama,-252.4,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,Matsuyama,松山市,City,通勤移動の転換
Matsuyama,-429.88,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,Matsuyama,松山市,City,都市内移動の転換
Matsuyama,-142.64,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,Matsuyama,松山市,City,エコドライブ
Matsuyama,-121.75,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,Matsuyama,松山市,City,軽自動車
Matsuyama,-171.1,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,Matsuyama,松山市,City,ハイブリッド車
Matsuyama,-126.95,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,Matsuyama,松山市,City,電気自動車
Matsuyama,-178.64,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,Matsuyama,松山市,City,プラグインハイブリッド車
Matsuyama,-308.76,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,Matsuyama,松山市,City,プラグインハイブリッド車（再エネ充電）
Matsuyama,-343.7,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,Matsuyama,松山市,City,電気自動車（再エネ充電）
Matsuyama,-278.85,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,Matsuyama,松山市,City,カーシェアリング
Matsuyama,-489.04,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,Matsuyama,松山市,City,ライドシェアリング
Kochi,-23.37,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,Kochi,高知市,City,電子書籍
Kochi,-111.3,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,Kochi,高知市,City,消耗品の節約
Kochi,-38.16,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,Kochi,高知市,City,家具の長期使用
Kochi,-23.58,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,Kochi,高知市,City,装飾品の長期使用
Kochi,-52.16,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,Kochi,高知市,City,電気製品の長期使用
Kochi,-117.26,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,Kochi,高知市,City,趣味製品の長期使用
Kochi,-168.66,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,Kochi,高知市,City,衣類の長期使用
Kochi,-211.63,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,Kochi,高知市,City,健康的な生活
Kochi,-71.66,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,Kochi,高知市,City,エコツーリズム
Kochi,-204.13,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,Kochi,高知市,City,コミュニティーでの休暇
Kochi,-7.46,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,Kochi,高知市,City,地産地消
Kochi,-33.47,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,Kochi,高知市,City,旬産旬消
Kochi,-56.57,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,Kochi,高知市,City,フードロス削減
Kochi,-67.92,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,Kochi,高知市,City,白身肉への転換
Kochi,-76.49,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,Kochi,高知市,City,ペスカタリアン食
Kochi,-172.94,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,Kochi,高知市,City,代替肉製品への転換
Kochi,-137.34,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,Kochi,高知市,City,健康的な食生活（菓子・飲料）
Kochi,-117.99,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,Kochi,高知市,City,健康的な食生活（食事）
Kochi,-216,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,Kochi,高知市,City,菜食（ベジタリアン）
Kochi,-358.97,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,Kochi,高知市,City,完全菜食（ヴィーガン）
Kochi,-62.18,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,Kochi,高知市,City,ナッジングによるエネルギー節約
Kochi,-94.8,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,Kochi,高知市,City,自宅でウォーム・クールビズ
Kochi,-108.08,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,Kochi,高知市,City,LED照明
Kochi,-67.25,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,Kochi,高知市,City,エアコン
Kochi,-106.09,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,Kochi,高知市,City,ヒートポンプによる温水供給
Kochi,-229.56,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,Kochi,高知市,City,コンパクトな住居
Kochi,-174.54,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,Kochi,高知市,City,太陽光温水供給
Kochi,-1445.88,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,Kochi,高知市,City,再生可能エネルギー系統電力
Kochi,-1496.77,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,Kochi,高知市,City,屋上太陽光パネル
Kochi,-1574.65,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,Kochi,高知市,City,屋上太陽光パネル（IH調理器併用）
Kochi,-39.17,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,Kochi,高知市,City,窓の断熱
Kochi,-119.42,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,Kochi,高知市,City,断熱リノベーション
Kochi,-1498.55,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Kochi,高知市,City,準ゼロエネルギー住宅
Kochi,-1914.54,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Kochi,高知市,City,ゼロエネルギー住宅
Kochi,-2199.24,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Kochi,高知市,City,ライフサイクルカーボンマイナス住宅
Kochi,-221.12,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,Kochi,高知市,City,コンパクトシティ
Kochi,-338,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,Kochi,高知市,City,職住近接
Kochi,-39.75,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,Kochi,高知市,City,地元で過ごす休日
Kochi,-113.7,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,Kochi,高知市,City,国内で過ごす休暇
Kochi,-143.04,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,Kochi,高知市,City,地元で過ごす休暇
Kochi,-194.01,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,Kochi,高知市,City,まとめ買い
Kochi,-190.55,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,Kochi,高知市,City,オンライン帰省
Kochi,-331.1,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,Kochi,高知市,City,テレワーク
Kochi,-20.72,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,Kochi,高知市,City,タクシー移動の転換
Kochi,-27.09,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,Kochi,高知市,City,国内飛行機の転換
Kochi,-262.39,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,Kochi,高知市,City,長距離移動の転換
Kochi,-325.51,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,Kochi,高知市,City,通勤移動の転換
Kochi,-557.52,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,Kochi,高知市,City,都市内移動の転換
Kochi,-185.16,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,Kochi,高知市,City,エコドライブ
Kochi,-157.68,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,Kochi,高知市,City,軽自動車
Kochi,-221.5,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,Kochi,高知市,City,ハイブリッド車
Kochi,-163.27,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,Kochi,高知市,City,電気自動車
